customer id,age_group,gender,cheeseburger,bacon burger,chili cheese ,blue cheese mushroom,double cheese,double bacon,crispy chicken,vegan burger,revenue
" 282,702,673,793 ",not specified,Female,,,,,,49 ,,,49 
" 282,829,375,947 ",not specified,Female,,84 ,,,,,,,84 
" 282,879,814,677 ",40 - 49 years,Female,34 ,,,,,,,,34 
" 282,983,847,273 ",not specified,Female,40 ,,,,,,,,40 
" 283,048,615,226 ",not specified,Male,84 ,,,,,,,,84 
" 283,157,944,627 ",40 - 49 years,Female,,,,,10 ,,,,10 
" 283,227,204,963 ",40 - 49 years,Female,24 ,,,,,,,,24 
" 283,283,569,419 ",20 - 29 years,Female,32 ,28 ,,,,,,,60 
" 283,346,749,257 ",not specified,Male,,80 ,,,,,,,80 
" 283,365,370,116 ",20 - 29 years,Female,,,,56 ,,,,,56 
" 283,398,995,748 ",20 - 29 years,Female,,,,,70 ,,,,70 
" 283,401,765,831 ",not specified,Female,,,,,16 ,,,,16 
" 283,421,747,957 ",30 - 39 years,Female,,,24 ,,,,,,24 
" 283,444,445,429 ",not specified,Female,89 ,,,,,,,,89 
" 283,460,862,354 ",not specified,Female,63 ,,,,20 ,,,,84 
" 283,468,846,763 ",not specified,Male,,,,,,55 ,,,55 
" 283,501,569,795 ",not specified,Male,43 ,44 ,,,,,,,87 
" 283,549,196,434 ",not specified,Male,,50 ,,,,,,,50 
" 283,578,455,960 ",not specified,Male,,59 ,,36 ,,,,,95 
" 283,636,617,742 ",30 - 39 years,Male,,22 ,,,30 ,,,,52 
" 283,702,875,869 ",not specified,Male,,,,,,44 ,,,44 
" 283,707,099,030 ",30 - 39 years,Female,,100 ,,50 ,,,,,150 
" 283,718,549,979 ",20 - 29 years,Female,,,,,13 ,,,,13 
" 283,771,753,260 ",30 - 39 years,Female,,,,22 ,100 ,,,,122 
" 283,840,026,863 ",not specified, ,29 ,,,,,,,,29 
" 283,847,544,232 ",30 - 39 years,Female,,,,,,88 ,,,88 
" 283,848,676,113 ",not specified,Female,,,,,,100 ,,,100 
" 283,849,892,384 ",not specified,Female,,,,,,75 ,,,75 
" 283,919,547,999 ",20 - 29 years,Male,,,,,57 ,,,,57 
" 283,963,796,862 ",40 - 49 years,Female,,34 ,,,,,,,34 
" 283,989,997,841 ",not specified,Female,,,,58 ,,,,,58 
" 283,993,449,066 ",60 years,Male,90 ,,,,,,,,90 
" 283,995,838,859 ",not specified,Female,16 ,,6 ,,,,,,22 
" 284,041,178,491 ",30 - 39 years,Male,,,,,75 ,,,,75 
" 284,073,674,736 ",50 - 59 years,Female,90 ,,,,,,,,90 
" 284,077,068,094 ",20 - 29 years,Female,30 ,,,,,,,,30 
" 284,088,158,705 ",not specified,Male,50 ,,,,,,,,50 
" 284,108,128,633 ",not specified,Female,28 ,,,,,,,,28 
" 284,168,239,069 ",not specified, ,43 ,,,,,,,,43 
" 284,234,907,532 ",not specified,Male,,,,,46 ,,,,46 
" 284,264,012,589 ",30 - 39 years,Female,40 ,,,,,,,29 ,69 
" 284,317,540,613 ",30 - 39 years,Female,86 ,,,,,,,,86 
" 284,360,292,825 ",not specified,Male,,97 ,,,,,,,97 
" 284,380,863,653 ",20 - 29 years,Female,30 ,,38 ,,,,,,68 
" 284,454,284,578 ",50 - 59 years,Female,26 ,,,,,,,,26 
" 284,557,926,773 ",20 - 29 years,Female,,,,,,,60 ,,60 
" 284,593,577,238 ",40 - 49 years,Female,51 ,,,,60 ,,,,110 
" 284,617,760,615 ",20 - 29 years,Female,,,87 ,,,,,,87 
" 284,702,269,447 ",20 - 29 years,Female,,,,,,63 ,,,63 
" 284,846,081,468 ",40 - 49 years,Female,30 ,,,,,,,,30 
" 284,919,411,618 ",not specified,Female,,,,56 ,,,,,56 
" 284,986,965,738 ",not specified, ,51 ,,,,,,,,51 
" 285,025,594,627 ",50 - 59 years,Female,,60 ,,,,,,,60 
" 285,095,633,371 ",not specified,Female,32 ,,,,,,,,32 
" 285,136,068,875 ",not specified,Female,,,,,77 ,,,,77 
" 285,219,753,424 ",20 - 29 years,Female,,65 ,,24 ,,,,,89 
" 285,230,700,015 ",20 - 29 years,Female,56 ,,,,,,,,56 
" 285,237,153,045 ",not specified,Female,,,,88 ,,,,,88 
" 285,274,251,435 ",20 - 29 years,Female,25 ,,,,,,,,25 
" 285,314,169,880 ",less than 20 years,Female,33 ,,,,,,,,33 
" 285,384,230,756 ",not specified, ,,,17 ,,,,,,17 
" 285,424,030,291 ",50 - 59 years,Female,,,,,54 ,,,,54 
" 285,440,757,035 ",less than 20 years,Female,,,,,84 ,,,,84 
" 285,457,311,290 ",not specified,Female,,70 ,,,,,,,70 
" 285,469,573,159 ",30 - 39 years,Female,,,,,,33 ,,,33 
" 285,558,056,076 ",not specified,Female,,,12 ,,62 ,,,,75 
" 285,588,359,400 ",20 - 29 years,Male,91 ,,,,,,,,91 
" 285,598,638,698 ",20 - 29 years,Female,28 ,,,,,,,,28 
" 285,622,724,677 ",40 - 49 years,Female,96 ,,,,,,,,96 
" 285,680,108,233 ",not specified, ,36 ,,,,,,,,36 
" 285,734,840,514 ",not specified,Male,,,,,,,21 ,,21 
" 285,766,431,931 ",not specified,Female,,75 ,,,,,,,75 
" 285,831,407,368 ",not specified,Female,16 ,,,,,,,,16 
" 285,852,101,596 ",not specified,Male,80 ,,,,,,,,80 
" 285,920,875,342 ",30 - 39 years,Female,,65 ,,,,,,,65 
" 285,942,662,152 ",20 - 29 years,Female,,48 ,,,,,,,48 
" 285,943,042,307 ",not specified,Female,,,,12 ,,,,56 ,68 
" 286,024,998,436 ",not specified,Female,,,,30 ,,,,48 ,78 
" 286,051,761,144 ",not specified,Male,15 ,,,,77 ,,,,92 
" 286,082,217,863 ",not specified,Male,,80 ,,,,,,,80 
" 286,218,423,001 ",not specified,Female,,,,33 ,,,,15 ,48 
" 286,265,731,574 ",40 - 49 years,Female,35 ,,,,,,,,35 
" 286,278,207,901 ",not specified,Male,70 ,,,,,,,,70 
" 286,358,644,431 ",not specified,Female,,,,13 ,,32 ,,,45 
" 286,359,060,865 ",20 - 29 years,Female,,,79 ,,,,,,79 
" 286,366,331,409 ",40 - 49 years,Female,,,,,,100 ,33 ,,133 
" 286,443,390,281 ",40 - 49 years,Female,99 ,,,,,,,37 ,136 
" 286,530,331,442 ",20 - 29 years,Female,,,19 ,,,,,,19 
" 286,531,053,930 ",40 - 49 years,Female,97 ,63 ,,,,,,,161 
" 286,535,531,923 ",not specified,Female,35 ,,,,,,,,35 
" 286,565,539,024 ",not specified, ,,,,,21 ,,,,21 
" 286,606,326,291 ",20 - 29 years,Female,22 ,,,10 ,,,,,33 
" 286,615,673,495 ",30 - 39 years,Female,60 ,,,,,,,,60 
" 286,708,562,132 ",20 - 29 years,Female,97 ,,,,,,,,97 
" 286,735,594,277 ",not specified,Male,,50 ,,,,,,,50 
" 286,794,411,328 ",40 - 49 years,Female,,42 ,,,,,,,42 
" 286,921,015,921 ",not specified,Male,,,,,25 ,,,,25 
" 286,926,279,396 ",not specified, ,,,,,,,14 ,,14 
" 286,994,860,840 ",40 - 49 years,Female,91 ,,,,,,,,91 
" 287,003,979,287 ",30 - 39 years,Female,20 ,,,,,,,,20 
" 287,086,197,063 ",not specified,Male,60 ,,,,56 ,,,,116 
" 287,125,676,587 ",30 - 39 years,Female,,,20 ,,,,,,20 
" 287,134,334,759 ",not specified,Female,,68 ,,,,,,,68 
" 287,168,691,002 ",30 - 39 years,Female,,,,,,,,15 ,15 
" 287,438,149,775 ",20 - 29 years,Female,,,,30 ,,,,,30 
" 287,591,931,213 ",40 - 49 years,Female,52 ,52 ,,,,,,,104 
" 287,642,306,960 ",not specified,Female,32 ,,,,,,,,32 
" 287,659,321,463 ",not specified,Female,18 ,72 ,,,,,,,90 
" 287,664,156,880 ",60 years,Female,,,,28 ,,,,,28 
" 287,682,336,259 ",30 - 39 years,Male,18 ,,,,,,,,18 
" 287,723,188,646 ",30 - 39 years,Female,,,,,24 ,,,,24 
" 287,860,317,096 ",30 - 39 years, ,51 ,,,,,,,,51 
" 287,862,836,129 ",40 - 49 years,Female,,92 ,,,,,,,92 
" 287,916,167,380 ",not specified,Female,70 ,,,,,,,,70 
" 287,934,440,090 ",60 years,Female,,80 ,,,,,,,80 
" 287,976,245,033 ",not specified,Female,,,,,,,,13 ,13 
" 288,050,327,035 ",30 - 39 years,Female,,,,,50 ,,,,50 
" 288,128,257,961 ",not specified,Male,,,,37 ,,,,,37 
" 288,211,056,990 ",not specified,Female,12 ,,,,,,,,12 
" 288,238,543,877 ",60 years,Male,,,75 ,,,,,,75 
" 288,309,487,937 ",30 - 39 years,Male,,,,25 ,,,,,25 
" 288,341,043,190 ",60 years,Female,75 ,,,,,,,,75 
" 288,454,194,319 ",not specified,Female,70 ,,,,,,,,70 
" 288,537,352,098 ",40 - 49 years,Female,,,,,37 ,,,,37 
" 288,574,012,278 ",50 - 59 years,Male,27 ,,,,,,,,27 
" 288,582,291,089 ",20 - 29 years,Female,,,,,36 ,,,,36 
" 288,657,055,199 ",not specified,Female,,,,,24 ,,,,24 
" 288,715,808,849 ",60 years,Female,94 ,,,,,,,,94 
" 288,741,491,605 ",30 - 39 years,Female,,,,,,,16 ,,16 
" 288,753,067,067 ",40 - 49 years,Female,61 ,,,,,,,,61 
" 288,781,971,424 ",not specified,Male,,,,,57 ,,,,57 
" 288,868,388,783 ",50 - 59 years,Female,,,,,,,35 ,,35 
" 288,897,670,799 ",20 - 29 years,Female,,,,,57 ,,,,57 
" 289,084,764,584 ",30 - 39 years,Female,,,,,12 ,,,26 ,38 
" 289,178,273,402 ",30 - 39 years,Female,,,,38 ,,,,,38 
" 289,180,408,339 ",not specified,Female,77 ,,,,,,,,77 
" 289,309,888,613 ",not specified,Female,,,,,38 ,,,,38 
" 289,497,479,430 ",not specified,Female,,,90 ,,,,,,90 
" 289,561,857,444 ",not specified,Male,50 ,,,,,,,,50 
" 289,565,464,335 ",not specified,Female,55 ,,,,,,,,55 
" 289,603,012,122 ",30 - 39 years,Female,19 ,,,,,,,,19 
" 289,636,045,858 ",50 - 59 years,Female,,,,,,92 ,,,92 
" 289,673,166,482 ",not specified,Male,74 ,,,,,,,11 ,85 
" 289,735,689,901 ",30 - 39 years,Female,,,,,,77 ,,,77 
" 289,785,121,703 ",not specified,Female,,,,,45 ,,,,45 
" 289,808,649,360 ",40 - 49 years,Male,,,,,,,,64 ,64 
" 289,917,056,745 ",50 - 59 years, ,28 ,,,,,,,,28 
" 289,928,911,288 ",50 - 59 years,Male,64 ,,,,,,,,64 
" 289,984,170,914 ",not specified,Female,,,,,,,,11 ,11 
" 289,996,111,628 ",20 - 29 years,Female,16 ,,,,,,,,16 
" 290,006,677,193 ",30 - 39 years,Female,,,,,,84 ,,,84 
" 290,121,923,180 ",50 - 59 years,Female,,100 ,,,,,,,100 
" 290,131,016,837 ",20 - 29 years,Male,,,,18 ,,,,,18 
" 290,264,554,783 ",not specified,Male,22 ,,,,,,,,22 
" 290,264,999,671 ",not specified,Female,,,,,70 ,,,,70 
" 290,313,421,167 ",60 years,Female,,,,66 ,,,,,66 
" 290,344,782,039 ",40 - 49 years,Female,80 ,,,,,,,,80 
" 290,389,524,446 ",not specified,Female,21 ,,,,,,,,21 
" 290,404,460,719 ",50 - 59 years,Female,88 ,,,,40 ,,,,128 
" 290,528,491,888 ",not specified, ,,,30 ,22 ,,,,,52 
" 290,563,368,218 ",20 - 29 years,Female,28 ,,,,,,,19 ,47 
" 290,582,665,830 ",not specified,Female,,,,,42 ,,,,42 
" 290,733,825,288 ",not specified,Female,,,,,80 ,,,,80 
" 290,739,193,630 ",20 - 29 years,Female,,,,,80 ,,,,80 
" 290,890,359,364 ",not specified,Female,,,,,,,,63 ,63 
" 290,909,308,390 ",not specified,Female,,,,,17 ,76 ,,,94 
" 290,978,495,501 ",40 - 49 years,Female,,,31 ,,,,61 ,,92 
" 290,978,987,731 ",50 - 59 years,Male,,35 ,18 ,,,,,,53 
" 290,981,150,186 ",not specified,Female,28 ,,,,,,,,28 
" 291,030,986,413 ",not specified,Male,24 ,,,,60 ,,,,84 
" 291,103,859,967 ",50 - 59 years,Female,,,38 ,,,,,,38 
" 291,188,737,163 ",not specified,Female,,88 ,,,,,,,88 
" 291,438,704,168 ",40 - 49 years,Female,58 ,,,,,,,,58 
" 291,525,394,991 ",not specified,Female,84 ,,,,,,,,84 
" 291,660,990,961 ",not specified,Female,,,,,,,,40 ,40 
" 291,661,794,034 ",60 years,Female,10 ,,,,,,,,10 
" 291,700,346,500 ",not specified,Male,,,,15 ,,,,,15 
" 291,800,692,416 ",40 - 49 years,Female,93 ,,,,,,,,93 
" 291,833,319,106 ",40 - 49 years,Male,,,,,,75 ,19 ,,94 
" 292,039,144,539 ",not specified, ,32 ,,,,,,,,32 
" 292,096,497,391 ",not specified,Female,,28 ,,,,,,,28 
" 292,102,632,554 ",30 - 39 years, ,40 ,,,,,,,,40 
" 292,153,623,017 ",20 - 29 years,Female,18 ,,,,,,,,18 
" 292,243,861,306 ",20 - 29 years,Female,19 ,,,,,,,,19 
" 292,279,551,395 ",not specified,Male,60 ,,,,,,,,60 
" 292,309,357,227 ",40 - 49 years,Male,32 ,41 ,,,,,,,74 
" 292,335,370,911 ",not specified,Female,,,,,,,15 ,,15 
" 292,379,622,569 ",not specified,Female,,59 ,,,,,,,59 
" 292,408,836,644 ",not specified,Male,,,,,40 ,,,,40 
" 292,422,839,173 ",20 - 29 years,Female,,,,,33 ,,,,33 
" 292,479,047,125 ",not specified,Female,55 ,,16 ,,,,20 ,,91 
" 292,563,406,592 ",not specified,Female,60 ,,,,,,,,60 
" 292,748,056,493 ",not specified,Female,,,15 ,,,,,,15 
" 292,753,180,209 ",not specified,Female,,,,,,,15 ,,15 
" 292,756,169,611 ",60 years,Female,44 ,,,,,,,,44 
" 292,768,792,684 ",not specified,Female,10 ,,,,,,,,10 
" 292,827,795,844 ",not specified,Female,25 ,,,,,,,,25 
" 292,870,418,540 ",30 - 39 years,Female,92 ,,,,,,,,92 
" 292,887,517,308 ",30 - 39 years,Male,,95 ,,,,,,,95 
" 293,015,292,543 ",not specified,Male,48 ,,,,,,,,48 
" 293,017,169,779 ",not specified,Male,73 ,,,40 ,20 ,,,,133 
" 293,021,531,026 ",40 - 49 years,Female,,,,17 ,,,,10 ,27 
" 293,056,473,000 ",40 - 49 years,Male,16 ,,,,,,,,16 
" 293,070,340,873 ",50 - 59 years,Female,45 ,,13 ,,,,,,58 
" 293,085,040,665 ",30 - 39 years,Female,45 ,,,54 ,,,,,99 
" 293,087,761,306 ",not specified,Female,,,,,32 ,,,,32 
" 293,168,842,489 ",not specified,Female,,,,,45 ,,,,45 
" 293,196,639,550 ",not specified,Female,,,,,42 ,,,,42 
" 293,278,917,200 ",40 - 49 years,Female,17 ,,,,,,,,17 
" 293,282,619,973 ",not specified,Female,,,,18 ,,,,,18 
" 293,299,267,125 ",not specified,Female,80 ,,,,,,,,80 
" 293,349,275,892 ",not specified,Female,,,24 ,,,,,,24 
" 293,477,403,886 ",20 - 29 years,Female,24 ,,,,,,,,24 
" 293,480,513,204 ",not specified,Male,84 ,,,,,,,,84 
" 293,499,892,541 ",40 - 49 years,Male,64 ,,,24 ,,,,,87 
" 293,564,350,169 ",60 years,Female,92 ,,,,,,,,92 
" 293,633,075,447 ",not specified,Male,23 ,,28 ,,61 ,,,,111 
" 293,702,161,212 ",not specified,Female,,90 ,,,,,,,90 
" 293,759,139,260 ",not specified,Female,,,,,57 ,,,,57 
" 293,845,695,105 ",not specified,Male,,,,,,,70 ,,70 
" 293,847,009,988 ",30 - 39 years,Female,,,,,,30 ,,,30 
" 293,884,982,793 ",not specified,Male,33 ,,,,,,,,33 
" 293,891,149,587 ",not specified,Female,,,,,,,40 ,,40 
" 293,913,247,213 ",30 - 39 years, ,,,,,,63 ,,,63 
" 293,951,716,535 ",50 - 59 years,Female,35 ,,,,,,,,35 
" 293,982,729,512 ",not specified,Female,,,,,20 ,,,,20 
" 294,047,398,035 ",20 - 29 years,Female,,,,,,,24 ,,24 
" 294,054,031,527 ",not specified,Female,,99 ,,,,,,,99 
" 294,063,211,341 ",30 - 39 years,Male,,,18 ,,,,,,18 
" 294,065,656,231 ",not specified,Male,,,,45 ,,,,,45 
" 294,113,276,826 ",20 - 29 years,Female,,,,,88 ,,,,88 
" 294,134,134,781 ",not specified,Female,62 ,,,,,,,,62 
" 294,146,059,577 ",20 - 29 years,Male,,,,,42 ,,,,42 
" 294,146,292,901 ",40 - 49 years,Female,32 ,,,,,,,,32 
" 294,148,738,162 ",not specified,Female,62 ,,,,,,,,62 
" 294,153,667,370 ",60 years,Female,,55 ,91 ,36 ,63 ,,,,245 
" 294,203,312,978 ",not specified, ,,,,,60 ,,,,60 
" 294,281,806,198 ",not specified,Female,,,,,55 ,,,,55 
" 294,351,755,640 ",not specified,Male,30 ,,,,,,,,30 
" 294,461,886,021 ",40 - 49 years,Female,,,,,20 ,,,,20 
" 294,480,311,608 ",40 - 49 years,Male,,,,,55 ,44 ,,,99 
" 294,487,000,355 ",30 - 39 years,Female,61 ,,,,,,,,61 
" 294,493,830,618 ",not specified,Female,57 ,,,,,,,,57 
" 294,497,846,645 ",not specified,Male,22 ,,,,,,,,22 
" 294,565,345,627 ",not specified,Female,,,,,,,,32 ,32 
" 294,663,223,055 ",30 - 39 years,Female,,,,,50 ,,,,50 
" 294,732,472,494 ",40 - 49 years,Female,,,,,,,12 ,,12 
" 294,743,355,122 ",not specified,Male,77 ,,,,,,,,77 
" 294,784,270,367 ",30 - 39 years,Male,31 ,34 ,4 ,,94 ,,,,164 
" 294,850,160,155 ",not specified, ,71 ,,,,,,,,71 
" 295,072,472,228 ",not specified,Male,,,,,52 ,,,,52 
" 295,141,192,852 ",not specified,Female,,,,,38 ,,,,38 
" 295,147,987,734 ",40 - 49 years,Female,55 ,,,,51 ,,,,106 
" 295,152,906,236 ",not specified,Female,,40 ,,,,,,,40 
" 295,215,314,109 ",not specified,Female,12 ,,,36 ,,,,,48 
" 295,234,318,960 ",20 - 29 years,Female,,,,,30 ,,,,30 
" 295,255,947,142 ",20 - 29 years,Female,,,,,60 ,,,,60 
" 295,329,167,696 ",not specified,Female,,,18 ,,,,,,18 
" 295,340,775,075 ",30 - 39 years,Female,,,,,,,,50 ,50 
" 295,428,309,008 ",not specified,Male,,,,,,57 ,,,57 
" 295,440,203,199 ",30 - 39 years,Male,33 ,,,,,,,,33 
" 295,456,460,303 ",not specified,Female,45 ,,,65 ,,,,,110 
" 295,471,236,920 ",20 - 29 years,Female,35 ,,,,,,,,35 
" 295,535,807,303 ",50 - 59 years,Female,71 ,,,,,,,,71 
" 295,548,288,325 ",50 - 59 years,Female,57 ,,,,,,,,57 
" 295,565,983,124 ",20 - 29 years,Male,22 ,,,40 ,,,,,62 
" 295,580,230,682 ",20 - 29 years,Female,,,,,,,80 ,,80 
" 295,597,139,992 ",not specified,Female,,76 ,,,,,,,76 
" 295,634,506,831 ",40 - 49 years,Female,24 ,,40 ,,,,,,64 
" 295,873,526,650 ",20 - 29 years,Female,88 ,100 ,,,,,,,188 
" 295,904,230,732 ",not specified,Female,,,,,,,19 ,,19 
" 295,991,650,216 ",20 - 29 years,Female,28 ,,,,,,,,28 
" 295,992,735,946 ",not specified,Female,6 ,,,,19 ,,,,25 
" 296,158,761,527 ",not specified,Female,60 ,,,,,,,,60 
" 296,266,322,841 ",not specified,Male,,,,,,36 ,26 ,,62 
" 296,305,620,851 ",not specified,Male,,88 ,,,,,,,88 
" 296,315,053,340 ",not specified,Male,,,,,68 ,,,,68 
" 296,321,896,733 ",not specified,Female,,,,,95 ,,,,95 
" 296,351,282,873 ",20 - 29 years,Female,33 ,,,,,,,,33 
" 296,383,879,050 ",40 - 49 years,Male,,,,,27 ,96 ,,,123 
" 296,395,776,899 ",not specified, ,,,,53 ,,,,,53 
" 296,457,735,420 ",60 years,Female,,,,,,10 ,,,10 
" 296,558,556,416 ",not specified,Male,42 ,,,,,,,,42 
" 296,618,622,538 ",30 - 39 years,Female,72 ,,,,,,,,72 
" 296,703,464,934 ",not specified,Male,52 ,,,,,,,17 ,69 
" 296,798,215,461 ",not specified,Male,,,,,42 ,,,,42 
" 296,839,230,097 ",not specified,Female,,19 ,,,,,,,19 
" 296,842,094,923 ",not specified, ,,,,26 ,,,,,26 
" 296,844,912,650 ",30 - 39 years,Female,,,,,40 ,,,76 ,116 
" 296,853,714,081 ",not specified,Female,,,,42 ,,,,,42 
" 296,872,012,926 ",not specified, ,,,,29 ,,,,,29 
" 296,883,178,559 ",not specified,Female,96 ,,,,87 ,,,,183 
" 297,022,383,837 ",20 - 29 years,Male,,70 ,,,,,,,70 
" 297,038,379,015 ",40 - 49 years,Male,24 ,58 ,,,,,,,82 
" 297,096,285,895 ",not specified,Female,50 ,,,,,,,,50 
" 297,141,892,727 ",not specified,Female,34 ,,,,,,,,34 
" 297,161,607,384 ",30 - 39 years,Female,73 ,,,,,,,,73 
" 297,201,083,311 ",not specified,Male,86 ,,,,,,,,86 
" 297,241,010,619 ",not specified,Male,30 ,20 ,,,26 ,,,,76 
" 297,258,760,706 ",50 - 59 years,Female,,,,,90 ,,,,90 
" 297,319,685,939 ",30 - 39 years,Female,,20 ,,46 ,,,,,66 
" 297,414,534,520 ",60 years,Male,34 ,,,,,,,,34 
" 297,420,361,763 ",40 - 49 years,Female,73 ,,,,,,25 ,24 ,122 
" 297,432,429,817 ",not specified,Male,,,,,,,25 ,,25 
" 297,579,569,510 ",30 - 39 years,Female,,,,,40 ,,,,40 
" 297,675,072,814 ",20 - 29 years,Male,100 ,,,,,,,,100 
" 297,685,765,009 ",20 - 29 years,Male,,24 ,11 ,,,,,,35 
" 297,718,809,014 ",not specified,Male,,,26 ,,,,,,26 
" 297,721,900,326 ",not specified, ,,,,12 ,,,,,12 
" 297,752,115,292 ",30 - 39 years, ,,,,,,,28 ,,28 
" 297,758,402,706 ",20 - 29 years,Female,,27 ,,,,,,,27 
" 297,817,703,562 ",not specified,Female,,80 ,10 ,,,,,,90 
" 297,820,277,309 ",not specified, ,30 ,,,,,,,,30 
" 297,997,142,738 ",not specified, ,58 ,,,,,,,,58 
" 298,006,317,062 ",not specified,Female,72 ,,,,,,,,72 
" 298,012,943,725 ",50 - 59 years,Female,,,,,,,,18 ,18 
" 298,030,655,825 ",not specified,Female,34 ,,,,,,,,34 
" 298,115,527,049 ",not specified,Male,55 ,,,,,,,,55 
" 298,131,760,483 ",50 - 59 years,Female,,,,,63 ,,,29 ,92 
" 298,245,052,163 ",20 - 29 years,Female,13 ,,,,,,,,13 
" 298,357,111,435 ",20 - 29 years,Female,,,63 ,,,,,,63 
" 298,373,859,548 ",not specified,Male,,14 ,,,71 ,,,,85 
" 298,421,638,681 ",20 - 29 years,Female,80 ,,,,,,,,80 
" 298,461,317,981 ",40 - 49 years,Female,13 ,,,,,,,,13 
" 298,475,660,644 ",50 - 59 years,Male,,,,,56 ,,,,56 
" 298,498,994,861 ",not specified,Female,73 ,68 ,,,,,,,141 
" 298,510,030,060 ",60 years,Female,,58 ,,36 ,,,,,94 
" 298,515,220,725 ",60 years,Male,,,,,,,22 ,,22 
" 298,583,548,245 ",not specified, ,28 ,,,,,,,,28 
" 298,588,043,469 ",20 - 29 years,Female,98 ,,,,,,,,98 
" 298,647,018,834 ",not specified,Female,,,,,99 ,,,,99 
" 298,656,743,175 ",20 - 29 years,Female,81 ,,,,,,,,81 
" 298,658,989,408 ",40 - 49 years,Male,,,,,,,,44 ,44 
" 298,753,207,127 ",not specified,Female,68 ,72 ,26 ,,,,,,166 
" 298,754,997,832 ",not specified,Male,,,15 ,,,,,,15 
" 298,821,543,949 ",less than 20 years,Male,80 ,,,,40 ,38 ,,,158 
" 298,822,413,983 ",40 - 49 years,Female,,,20 ,,,,,,20 
" 298,834,326,327 ",not specified,Female,,,16 ,,,45 ,,,61 
" 298,871,553,498 ",not specified,Male,,,65 ,,,,,,65 
" 298,878,871,058 ",not specified,Male,24 ,75 ,,,,,,,99 
" 299,140,051,009 ",50 - 59 years,Female,,56 ,,,,,,,56 
" 299,171,696,872 ",20 - 29 years,Female,,,,,50 ,,,,50 
" 299,227,699,517 ",not specified,Male,,,,16 ,,,,,16 
" 299,276,844,333 ",not specified,Male,56 ,,,,,,,,56 
" 299,315,147,306 ",20 - 29 years,Female,15 ,,,,,,,,15 
" 299,576,917,819 ",30 - 39 years,Female,,,,,43 ,47 ,,,90 
" 299,643,324,655 ",40 - 49 years,Female,,16 ,10 ,,,,,,26 
" 299,701,553,606 ",50 - 59 years,Male,36 ,,,,,,,,36 
" 299,742,825,065 ",20 - 29 years,Female,66 ,,32 ,,,,,,98 
" 299,767,341,608 ",not specified,Male,,38 ,,,29 ,,,,67 
" 299,795,421,126 ",not specified,Female,46 ,,,,,,,,46 
" 299,845,380,316 ",not specified,Female,,,,12 ,52 ,,,35 ,99 
" 299,864,063,605 ",30 - 39 years,Male,65 ,,,,,,,,65 
" 299,893,298,387 ",not specified,Female,30 ,,,,,,,,30 
" 299,991,139,535 ",not specified,Female,,,52 ,75 ,,,,,127 
" 300,030,203,425 ",40 - 49 years,Female,48 ,,,,,,,,48 
" 300,119,674,285 ",30 - 39 years,Female,,,,30 ,,,,,30 
" 300,156,628,094 ",not specified, ,,,,,,,,56 ,56 
" 300,181,172,845 ",50 - 59 years,Female,94 ,,,,,,,,94 
" 300,211,512,213 ",not specified, ,,,,,,72 ,,,72 
" 300,214,908,850 ",not specified,Female,,,,,61 ,80 ,,11 ,151 
" 300,220,225,053 ",40 - 49 years,Male,,,,,68 ,,,,68 
" 300,320,667,447 ",20 - 29 years,Female,18 ,,,,,,,,18 
" 300,327,394,843 ",60 years,Female,60 ,,,,,,,,60 
" 300,401,503,388 ",not specified,Female,,85 ,,,,,,,85 
" 300,416,846,667 ",50 - 59 years,Female,30 ,,,,,,,55 ,85 
" 300,657,184,950 ",20 - 29 years,Female,14 ,,,,,,,,14 
" 300,710,761,758 ",not specified,Female,84 ,,,,,,,,84 
" 300,740,430,868 ",30 - 39 years,Female,35 ,,,,,,,,35 
" 300,751,509,222 ",40 - 49 years,Female,,,,,20 ,,,,20 
" 300,777,036,697 ",not specified,Female,64 ,,,,,,,,64 
" 300,942,669,054 ",20 - 29 years,Female,,,,,36 ,,,,36 
" 300,998,089,350 ",not specified,Female,85 ,,,,,66 ,,,151 
" 301,001,000,154 ",not specified,Male,32 ,24 ,,,,,,,56 
" 301,302,385,145 ",not specified,Male,,,,,27 ,70 ,26 ,,123 
" 301,367,983,307 ",not specified,Male,34 ,,,,,,,,34 
" 301,393,991,503 ",50 - 59 years,Female,63 ,,,,,,,,63 
" 301,558,356,232 ",not specified,Female,89 ,,,,,,,,89 
" 301,717,519,902 ",not specified,Female,,,,20 ,,,,,20 
" 301,732,883,473 ",40 - 49 years,Female,,,,14 ,,,,44 ,58 
" 301,758,780,576 ",not specified,Female,56 ,,,,,,,,56 
" 301,805,904,072 ",not specified,Male,50 ,,,,,,,,50 
" 301,842,431,540 ",not specified,Male,,50 ,,,,,,,50 
" 301,897,956,328 ",not specified,Female,,,,61 ,,,,,61 
" 301,967,394,945 ",20 - 29 years,Female,,,,58 ,,,,,58 
" 301,973,674,025 ",40 - 49 years,Female,52 ,,,,,,,,52 
" 301,978,166,946 ",not specified,Female,70 ,,,44 ,,,,,114 
" 302,001,507,177 ",20 - 29 years,Female,9 ,,,,,,,,9 
" 302,042,312,807 ",not specified,Female,,,,78 ,,,,,78 
" 302,084,592,489 ",not specified,Female,81 ,,44 ,,,,,,125 
" 302,138,048,104 ",not specified,Female,,,,23 ,,,,,23 
